intervention_id,image_id,rule_id,intervention_type,seed,target_box_xyxy,mask_box_xyxy,mask_target_iou,model_id,prompt_id,answer,evidence_regions_xyxy,worker_boxes_xyxy,object_boxes_xyxy,confidence,graded_score,raw_response,provenance
0001597:guardrail_edge:matched_random:46,0001597,guardrail_edge,matched_random_occlusion,46,,"[1,695,1438,842]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,400,1438,548]]","[[721,238,925,442]]","[[1,400,1438,548]]",0.5868766190750259,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[721,238,925,442]],""object_boxes"":[[1,400,1438,548]],""confidence"":0.5868766190750259,""graded_score"":1.0,""inference_ms"":207.31780002824962,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001623:guardrail_edge:targeted,0001623,guardrail_edge,targeted_occlusion,,"[1,612,1198,899]","[1,612,1198,899]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,608,1198,899]]","[[242,591,261,613]]","[[1,608,1198,899]]",0.6239561862977487,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[242,591,261,613]],""object_boxes"":[[1,608,1198,899]],""confidence"":0.6239561862977487,""graded_score"":1.0,""inference_ms"":199.46559995878488,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001623:guardrail_edge:matched_random:42,0001623,guardrail_edge,matched_random_occlusion,42,,"[3,0,1200,287]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,612,1198,899]]","[[328,597,370,704]]","[[1,612,1198,899]]",0.6190741823187896,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[328,597,370,704]],""object_boxes"":[[1,612,1198,899]],""confidence"":0.6190741823187896,""graded_score"":1.0,""inference_ms"":208.52990000275895,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001623:guardrail_edge:matched_random:43,0001623,guardrail_edge,matched_random_occlusion,43,,"[2,339,1199,626]",0.024978592761220525,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,627,1198,899]]","[[329,625,367,699]]","[[1,627,1198,899]]",0.6257980082716261,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[329,625,367,699]],""object_boxes"":[[1,627,1198,899]],""confidence"":0.6257980082716261,""graded_score"":1.0,""inference_ms"":200.5364000215195,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001623:guardrail_edge:matched_random:44,0001623,guardrail_edge,matched_random_occlusion,44,,"[3,146,1200,433]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,612,1198,899]]","[[328,597,370,704]]","[[1,612,1198,899]]",0.6005640381481498,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[328,597,370,704]],""object_boxes"":[[1,612,1198,899]],""confidence"":0.6005640381481498,""graded_score"":1.0,""inference_ms"":210.13929997570813,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001623:guardrail_edge:matched_random:45,0001623,guardrail_edge,matched_random_occlusion,45,,"[2,201,1199,488]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,612,1198,899]]","[[329,599,367,699]]","[[1,612,1198,899]]",0.6033394996609007,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[329,599,367,699]],""object_boxes"":[[1,612,1198,899]],""confidence"":0.6033394996609007,""graded_score"":1.0,""inference_ms"":207.99490000354126,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001623:guardrail_edge:matched_random:46,0001623,guardrail_edge,matched_random_occlusion,46,,"[1,268,1198,555]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,612,1198,899]]","[[328,597,370,704]]","[[1,612,1198,899]]",0.60308854428253,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[328,597,370,704]],""object_boxes"":[[1,612,1198,899]],""confidence"":0.60308854428253,""graded_score"":1.0,""inference_ms"":206.1886999872513,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001667:guardrail_edge:targeted,0001667,guardrail_edge,targeted_occlusion,,"[1,198,1198,266]","[1,198,1198,266]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[387,267,635,587]]","[[603,382,633,426]]","[[387,267,635,587]]",0.573114609744932,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[603,382,633,426]],""object_boxes"":[[387,267,635,587]],""confidence"":0.573114609744932,""graded_score"":1.0,""inference_ms"":203.10350001091138,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001667:guardrail_edge:matched_random:42,0001667,guardrail_edge,matched_random_occlusion,42,,"[1,35,1198,103]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,199,1198,266]]","[[603,382,633,426]]","[[1,199,1198,266]]",0.5541818473222,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[603,382,633,426]],""object_boxes"":[[1,199,1198,266]],""confidence"":0.5541818473222,""graded_score"":1.0,""inference_ms"":218.96580001339316,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001667:guardrail_edge:matched_random:43,0001667,guardrail_edge,matched_random_occlusion,43,,"[2,273,1199,341]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,198,1198,270]]","[[603,382,633,426]]","[[1,198,1198,270]]",0.5647509979483272,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[603,382,633,426]],""object_boxes"":[[1,198,1198,270]],""confidence"":0.5647509979483272,""graded_score"":1.0,""inference_ms"":200.61449997592717,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001667:guardrail_edge:matched_random:44,0001667,guardrail_edge,matched_random_occlusion,44,,"[1,336,1198,404]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,199,1198,266]]","[[387,404,613,587]]","[[1,199,1198,266]]",0.5667506699849452,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[387,404,613,587]],""object_boxes"":[[1,199,1198,266]],""confidence"":0.5667506699849452,""graded_score"":1.0,""inference_ms"":200.80749999033287,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001667:guardrail_edge:matched_random:45,0001667,guardrail_edge,matched_random_occlusion,45,,"[1,637,1198,705]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,199,1198,266]]","[[603,382,633,426]]","[[1,199,1198,266]]",0.5682390131322401,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[603,382,633,426]],""object_boxes"":[[1,199,1198,266]],""confidence"":0.5682390131322401,""graded_score"":1.0,""inference_ms"":201.07670000288635,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001667:guardrail_edge:matched_random:46,0001667,guardrail_edge,matched_random_occlusion,46,,"[1,424,1198,492]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1,198,1198,266]]","[[603,382,633,424]]","[[1,198,1198,266]]",0.5651865040085146,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[603,382,633,424]],""object_boxes"":[[1,198,1198,266]],""confidence"":0.5651865040085146,""graded_score"":1.0,""inference_ms"":205.5005999864079,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001699:fall_harness:targeted,0001699,fall_harness,targeted_occlusion,,"[806,98,872,153]","[806,98,872,153]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[316,458,409,550]]","[[670,512,742,600]]","[[316,458,409,550]]",0.556739803403616,0.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""violation"",""worker_boxes"":[[670,512,742,600]],""object_boxes"":[[316,458,409,550]],""confidence"":0.556739803403616,""graded_score"":0.0,""inference_ms"":196.58619997790083,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001699:fall_harness:matched_random:42,0001699,fall_harness,matched_random_occlusion,42,,"[426,324,492,379]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[806,98,872,153]]","[[802,96,877,218]]","[[806,98,872,153]]",0.48718498394425425,1.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""compliant"",""worker_boxes"":[[802,96,877,218]],""object_boxes"":[[806,98,872,153]],""confidence"":0.48718498394425425,""graded_score"":1.0,""inference_ms"":201.1134999920614,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001699:fall_harness:matched_random:43,0001699,fall_harness,matched_random_occlusion,43,,"[435,247,501,302]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[806,98,872,153]]","[[802,96,877,218]]","[[806,98,872,153]]",0.48600652577754644,1.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""compliant"",""worker_boxes"":[[802,96,877,218]],""object_boxes"":[[806,98,872,153]],""confidence"":0.48600652577754644,""graded_score"":1.0,""inference_ms"":207.3892999906093,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001699:fall_harness:matched_random:44,0001699,fall_harness,matched_random_occlusion,44,,"[17,435,83,490]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[806,98,872,153]]","[[802,96,877,218]]","[[806,98,872,153]]",0.48469642526470125,1.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""compliant"",""worker_boxes"":[[802,96,877,218]],""object_boxes"":[[806,98,872,153]],""confidence"":0.48469642526470125,""graded_score"":1.0,""inference_ms"":198.21040000533685,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001699:fall_harness:matched_random:45,0001699,fall_harness,matched_random_occlusion,45,,"[274,3,340,58]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[806,98,872,153]]","[[801,96,877,218]]","[[806,98,872,153]]",0.4859008173391755,1.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""compliant"",""worker_boxes"":[[801,96,877,218]],""object_boxes"":[[806,98,872,153]],""confidence"":0.4859008173391755,""graded_score"":1.0,""inference_ms"":200.58299996890128,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001699:fall_harness:matched_random:46,0001699,fall_harness,matched_random_occlusion,46,,"[65,418,131,473]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[806,98,872,153]]","[[801,96,877,218]]","[[806,98,872,153]]",0.4858494071689035,1.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""compliant"",""worker_boxes"":[[801,96,877,218]],""object_boxes"":[[806,98,872,153]],""confidence"":0.4858494071689035,""graded_score"":1.0,""inference_ms"":201.51329995132983,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001798:guardrail_edge:targeted,0001798,guardrail_edge,targeted_occlusion,,"[258,1768,1298,2026]","[258,1768,1298,2026]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[2110,1646,3178,2240]]","[[2110,1642,3182,2242]]","[[2110,1646,3178,2240]]",0.5324854190860475,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[2110,1642,3182,2242]],""object_boxes"":[[2110,1646,3178,2240]],""confidence"":0.5324854190860475,""graded_score"":1.0,""inference_ms"":371.3189999689348,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001798:guardrail_edge:matched_random:42,0001798,guardrail_edge,matched_random_occlusion,42,,"[1420,575,2460,833]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[258,1768,1298,2026]]","[[906,1850,994,1942]]","[[258,1768,1298,2026]]",0.521541141106614,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[906,1850,994,1942]],""object_boxes"":[[258,1768,1298,2026]],""confidence"":0.521541141106614,""graded_score"":1.0,""inference_ms"":386.9915999821387,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001798:guardrail_edge:matched_random:43,0001798,guardrail_edge,matched_random_occlusion,43,,"[425,625,1465,883]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[258,1768,1298,2026]]","[[906,1852,994,1942]]","[[258,1768,1298,2026]]",0.5240786881851298,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[906,1852,994,1942]],""object_boxes"":[[258,1768,1298,2026]],""confidence"":0.5240786881851298,""graded_score"":1.0,""inference_ms"":385.4651000001468,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001798:guardrail_edge:matched_random:44,0001798,guardrail_edge,matched_random_occlusion,44,,"[862,741,1902,999]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[258,1768,1298,2026]]","[[906,1850,994,1942]]","[[258,1768,1298,2026]]",0.5231395941227674,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[906,1850,994,1942]],""object_boxes"":[[258,1768,1298,2026]],""confidence"":0.5231395941227674,""graded_score"":1.0,""inference_ms"":383.11609998345375,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001798:guardrail_edge:matched_random:45,0001798,guardrail_edge,matched_random_occlusion,45,,"[1344,739,2384,997]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[258,1768,1298,2026]]","[[906,1852,994,1942]]","[[258,1768,1298,2026]]",0.5210000207381589,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[906,1852,994,1942]],""object_boxes"":[[258,1768,1298,2026]],""confidence"":0.5210000207381589,""graded_score"":1.0,""inference_ms"":400.31430003000423,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001798:guardrail_edge:matched_random:46,0001798,guardrail_edge,matched_random_occlusion,46,,"[2337,2556,3377,2814]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[258,1768,1298,2026]]","[[906,1850,994,1942]]","[[258,1768,1298,2026]]",0.524127420304077,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[906,1850,994,1942]],""object_boxes"":[[258,1768,1298,2026]],""confidence"":0.524127420304077,""graded_score"":1.0,""inference_ms"":407.0505000418052,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001804:ppe_hard_hat:targeted,0001804,ppe_hard_hat,targeted_occlusion,,"[1924,1394,2125,1534]","[1924,1394,2125,1534]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1910,1383,2158,1564]]","[[1800,1435,2472,2672]]","[[1910,1383,2158,1564]]",0.5815808738615098,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[1800,1435,2472,2672]],""object_boxes"":[[1910,1383,2158,1564]],""confidence"":0.5815808738615098,""graded_score"":1.0,""inference_ms"":376.36140000540763,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001804:ppe_hard_hat:matched_random:42,0001804,ppe_hard_hat,matched_random_occlusion,42,,"[1216,1902,1417,2042]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1924,1394,2125,1534]]","[[1800,1397,2472,2672]]","[[1924,1394,2125,1534]]",0.5629207292305571,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[1800,1397,2472,2672]],""object_boxes"":[[1924,1394,2125,1534]],""confidence"":0.5629207292305571,""graded_score"":1.0,""inference_ms"":389.7285000421107,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0001804:ppe_hard_hat:matched_random:43,0001804,ppe_hard_hat,matched_random_occlusion,43,,"[1004,1379,1205,1519]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[1924,1394,2125,1531]]","[[1800,1397,2472,2672]]","[[1924,1394,2125,1531]]",0.5629715198384864,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[1800,1397,2472,2672]],""object_boxes"":[[1924,1394,2125,1531]],""confidence"":0.5629715198384864,""graded_score"":1.0,""inference_ms"":390.29759995173663,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
